Date,Ticker,Name,Country,Open,High,Low,Close,Volume
2023-11-14,^IXIC,NASDAQ Composite,USA,22239.02,22383.75,21925.38,22244.94,2395992934.0
2023-11-15,^IXIC,NASDAQ Composite,USA,22169.41,22234.96,21977.87,22156.95,3120721015.0
2023-11-16,^IXIC,NASDAQ Composite,USA,22247.4,22290.46,22138.93,22286.67,3433563443.0
2023-11-17,^IXIC,NASDAQ Composite,USA,22226.12,22242.68,22087.95,22202.67,2027708959.0
2023-11-20,^IXIC,NASDAQ Composite,USA,22556.79,22614.56,22126.51,22443.95,1791800866.0
2023-11-21,^IXIC,NASDAQ Composite,USA,22589.8,22648.93,22324.39,22647.59,1003667427.0
2023-11-22,^IXIC,NASDAQ Composite,USA,22004.2,22259.24,21951.23,22099.32,2527000450.0
2023-11-23,^IXIC,NASDAQ Composite,USA,21871.45,21996.02,21833.51,21866.3,2055385363.0
2023-11-24,^IXIC,NASDAQ Composite,USA,22556.05,22616.98,22361.03,22481.84,4018784006.0
2023-11-27,^IXIC,NASDAQ Composite,USA,22117.92,22334.09,21971.87,22135.67,4029596205.0
2023-11-28,^IXIC,NASDAQ Composite,USA,22021.77,22043.72,21946.85,21981.34,4921654585.0
2023-11-29,^IXIC,NASDAQ Composite,USA,21584.71,21589.1,21472.51,21574.91,2080462072.0
2023-11-30,^IXIC,NASDAQ Composite,USA,21521.05,21598.73,21213.04,21429.01,4156514276.0
2023-12-01,^IXIC,NASDAQ Composite,USA,21785.15,21864.07,21574.19,21675.04,1104557841.0
2023-12-04,^IXIC,NASDAQ Composite,USA,21668.67,21773.97,21624.1,21668.69,2370931416.0
2023-12-05,^IXIC,NASDAQ Composite,USA,21221.16,21335.48,21123.11,21332.12,3555319672.0
2023-12-06,^IXIC,NASDAQ Composite,USA,21379.06,21516.07,21161.99,21498.36,1244228723.0
2023-12-07,^IXIC,NASDAQ Composite,USA,21728.03,21746.57,21617.79,21743.67,2382656089.0
2023-12-08,^IXIC,NASDAQ Composite,USA,21904.13,22110.28,21819.81,21952.37,3558174496.0
2023-12-11,^IXIC,NASDAQ Composite,USA,22082.49,22156.59,22058.26,22108.71,4557765057.0
2023-12-12,^IXIC,NASDAQ Composite,USA,22148.23,22263.56,22021.14,22054.77,1444876473.0
2023-12-13,^IXIC,NASDAQ Composite,USA,21872.24,21898.38,21751.19,21877.28,3350931329.0
2023-12-14,^IXIC,NASDAQ Composite,USA,21920.57,21944.34,21648.53,21731.77,4066563829.0
2023-12-15,^IXIC,NASDAQ Composite,USA,21715.2,21866.17,21693.98,21768.07,2067445846.0
2023-12-18,^IXIC,NASDAQ Composite,USA,21766.53,22098.75,21582.09,21715.03,4114316579.0
2023-12-19,^IXIC,NASDAQ Composite,USA,21585.33,21741.97,21380.72,21482.45,1869077600.0
2023-12-20,^IXIC,NASDAQ Composite,USA,21978.39,22130.53,21838.88,21935.39,1007854343.0
2023-12-21,^IXIC,NASDAQ Composite,USA,21983.94,22049.61,21928.44,21933.72,2620692462.0
2023-12-22,^IXIC,NASDAQ Composite,USA,22167.89,22307.53,22163.34,22208.36,1390915544.0
2023-12-25,^IXIC,NASDAQ Composite,USA,22153.81,22348.12,21978.92,22189.95,2078702766.0
2023-12-26,^IXIC,NASDAQ Composite,USA,22292.95,22385.26,22143.45,22266.65,1121558772.0
2023-12-27,^IXIC,NASDAQ Composite,USA,22867.73,23122.04,22774.64,22994.75,3478929139.0
2023-12-28,^IXIC,NASDAQ Composite,USA,23470.01,23718.24,23468.91,23498.2,4215633318.0
2023-12-29,^IXIC,NASDAQ Composite,USA,23682.11,23913.84,23644.14,23660.12,1151636736.0
2024-01-01,^IXIC,NASDAQ Composite,USA,23158.66,23239.46,23022.64,23207.73,2952584676.0
2024-01-02,^IXIC,NASDAQ Composite,USA,22990.18,23106.62,22941.11,23025.1,2159594424.0
2024-01-03,^IXIC,NASDAQ Composite,USA,23189.56,23329.88,22962.58,23151.99,1447800614.0
2024-01-04,^IXIC,NASDAQ Composite,USA,23151.9,23278.56,23070.98,23151.65,1319778459.0
2024-01-05,^IXIC,NASDAQ Composite,USA,23329.98,23335.29,23253.2,23308.58,2388247790.0
2024-01-08,^IXIC,NASDAQ Composite,USA,23329.39,23563.9,23312.39,23444.45,3406859566.0
2024-01-09,^IXIC,NASDAQ Composite,USA,23486.7,23530.51,23381.71,23480.71,1046267705.0
2024-01-10,^IXIC,NASDAQ Composite,USA,23164.59,23255.04,22981.62,23173.31,4935340189.0
2024-01-11,^IXIC,NASDAQ Composite,USA,23139.53,23239.05,23073.09,23163.15,4199387255.0
2024-01-12,^IXIC,NASDAQ Composite,USA,23218.4,23232.03,23192.19,23207.27,2293837922.0
2024-01-15,^IXIC,NASDAQ Composite,USA,23491.74,23523.52,23422.15,23503.82,4755161556.0
2024-01-16,^IXIC,NASDAQ Composite,USA,23440.46,23482.18,23227.77,23466.91,3282573498.0
2024-01-17,^IXIC,NASDAQ Composite,USA,23287.17,23288.77,23224.83,23278.94,4978667161.0
2024-01-18,^IXIC,NASDAQ Composite,USA,23760.53,23924.12,23681.27,23823.37,4312748541.0
2024-01-19,^IXIC,NASDAQ Composite,USA,24273.81,24349.28,24096.97,24235.62,1169558449.0
2024-01-22,^IXIC,NASDAQ Composite,USA,23913.25,24003.76,23773.43,23953.36,3872780026.0
2024-01-23,^IXIC,NASDAQ Composite,USA,24153.81,24162.11,23948.44,24048.67,2437547336.0
2024-01-24,^IXIC,NASDAQ Composite,USA,24428.24,24514.25,24246.77,24364.88,1974999078.0
2024-01-25,^IXIC,NASDAQ Composite,USA,23492.89,23592.94,23335.2,23502.47,2031983056.0
2024-01-26,^IXIC,NASDAQ Composite,USA,23050.84,23175.05,23040.66,23073.81,1825149175.0
2024-01-29,^IXIC,NASDAQ Composite,USA,23402.51,23482.88,23209.59,23365.14,2834833923.0
2024-01-30,^IXIC,NASDAQ Composite,USA,23942.9,24087.51,23761.84,23805.16,1289983809.0
2024-01-31,^IXIC,NASDAQ Composite,USA,23679.04,23688.61,23517.3,23627.61,1087000284.0
2024-02-01,^IXIC,NASDAQ Composite,USA,22650.7,22769.02,22641.91,22649.84,1930650711.0
2024-02-02,^IXIC,NASDAQ Composite,USA,22508.29,22602.72,22480.51,22578.33,2281525444.0
2024-02-05,^IXIC,NASDAQ Composite,USA,22835.73,22889.34,22633.79,22742.33,4388030662.0
2024-02-06,^IXIC,NASDAQ Composite,USA,22358.44,22423.59,22332.99,22347.21,2585442122.0
2024-02-07,^IXIC,NASDAQ Composite,USA,22370.27,22466.08,22330.65,22393.66,2638039467.0
2024-02-08,^IXIC,NASDAQ Composite,USA,22524.53,22628.31,22425.04,22439.55,3510253503.0
2024-02-09,^IXIC,NASDAQ Composite,USA,22509.76,22735.8,22375.49,22486.33,2131379656.0
2024-02-12,^IXIC,NASDAQ Composite,USA,22345.1,22415.6,22308.19,22319.14,3240150072.0
2024-02-13,^IXIC,NASDAQ Composite,USA,22282.32,22313.55,22121.39,22197.46,3089563035.0
2024-02-14,^IXIC,NASDAQ Composite,USA,22036.46,22110.51,21924.65,21934.93,2514766535.0
2024-02-15,^IXIC,NASDAQ Composite,USA,22252.4,22274.9,22061.72,22142.63,3252315801.0
2024-02-16,^IXIC,NASDAQ Composite,USA,22280.4,22434.21,22183.77,22192.44,4998373118.0
2024-02-19,^IXIC,NASDAQ Composite,USA,22168.12,22230.78,22112.63,22182.11,1264684058.0
2024-02-20,^IXIC,NASDAQ Composite,USA,22290.86,22382.32,22203.95,22366.48,2750228137.0
2024-02-21,^IXIC,NASDAQ Composite,USA,21982.29,21997.29,21887.55,21888.02,3282804294.0
2024-02-22,^IXIC,NASDAQ Composite,USA,22052.76,22096.59,21978.28,22010.6,2206899099.0
2024-02-23,^IXIC,NASDAQ Composite,USA,22317.31,22462.72,22071.56,22230.0,3065418866.0
2024-02-26,^IXIC,NASDAQ Composite,USA,22604.7,22674.45,22585.28,22632.83,2901654945.0
2024-02-27,^IXIC,NASDAQ Composite,USA,22866.26,22925.95,22768.91,22842.6,1470666483.0
2024-02-28,^IXIC,NASDAQ Composite,USA,22540.7,22580.48,22442.71,22574.51,1437905377.0
2024-02-29,^IXIC,NASDAQ Composite,USA,22758.67,22803.89,22644.13,22681.98,2289698756.0
2024-03-01,^IXIC,NASDAQ Composite,USA,22768.39,22831.75,22745.15,22786.4,3650064710.0
2024-03-04,^IXIC,NASDAQ Composite,USA,22714.81,22988.55,22521.68,22733.26,1228801268.0
2024-03-05,^IXIC,NASDAQ Composite,USA,23072.62,23130.83,22998.59,23017.64,
2024-03-06,^IXIC,NASDAQ Composite,USA,22942.87,23029.92,22904.77,22958.98,2574805778.0
2024-03-07,^IXIC,NASDAQ Composite,USA,22828.27,22977.17,22663.48,22723.61,3029936490.0
2024-03-08,^IXIC,NASDAQ Composite,USA,22341.89,22558.36,22217.73,22354.05,4449194336.0
2024-03-11,^IXIC,NASDAQ Composite,USA,22399.53,22408.55,22211.9,22361.8,1409368015.0
2024-03-12,^IXIC,NASDAQ Composite,USA,22453.5,22454.73,22263.53,22323.8,2180917214.0
2024-03-13,^IXIC,NASDAQ Composite,USA,22021.2,22083.64,21919.96,21947.33,4281221271.0
2024-03-14,^IXIC,NASDAQ Composite,USA,22091.76,22428.92,22086.53,22207.15,1021362539.0
2024-03-15,^IXIC,NASDAQ Composite,USA,22523.21,22605.96,22441.19,22456.28,2555479461.0
2024-03-18,^IXIC,NASDAQ Composite,USA,22069.98,22166.44,21989.59,22164.94,4879304106.0
2024-03-19,^IXIC,NASDAQ Composite,USA,22259.53,22395.77,22125.64,22208.14,2930814582.0
2024-03-20,^IXIC,NASDAQ Composite,USA,22603.92,22713.4,22519.29,22549.05,1550139406.0
2024-03-21,^IXIC,NASDAQ Composite,USA,22534.96,22536.95,22431.16,22532.6,4850764508.0
2024-03-22,^IXIC,NASDAQ Composite,USA,22490.29,22770.91,22398.76,22517.25,4572063244.0
2024-03-25,^IXIC,NASDAQ Composite,USA,23130.86,23192.81,23016.49,23060.72,3668541446.0
2024-03-26,^IXIC,NASDAQ Composite,USA,23250.03,23304.79,23160.95,23164.93,4871767090.0
2024-03-27,^IXIC,NASDAQ Composite,USA,22840.83,22927.33,22751.79,22906.09,4166115140.0
2024-03-28,^IXIC,NASDAQ Composite,USA,23295.14,23438.54,23176.07,23430.57,4786007394.0
2024-03-29,^IXIC,NASDAQ Composite,USA,22954.54,23306.25,22952.9,23158.39,4035013539.0
2024-04-01,^IXIC,NASDAQ Composite,USA,23342.86,23369.33,23313.61,23320.43,2729498661.0
2024-04-02,^IXIC,NASDAQ Composite,USA,23147.45,23168.64,23006.33,23049.56,4636994647.0
2024-04-03,^IXIC,NASDAQ Composite,USA,23021.45,23133.89,23009.17,23032.33,3624238026.0
2024-04-04,^IXIC,NASDAQ Composite,USA,22905.48,23087.94,22880.79,22957.4,1931185799.0
2024-04-05,^IXIC,NASDAQ Composite,USA,23342.05,23460.43,23175.65,23252.54,3298939435.0
2024-04-08,^IXIC,NASDAQ Composite,USA,23444.0,23661.62,23163.29,23328.12,4604808317.0
2024-04-09,^IXIC,NASDAQ Composite,USA,23625.95,23696.41,23543.99,23688.65,2448341501.0
2024-04-10,^IXIC,NASDAQ Composite,USA,23704.35,24027.48,23674.23,23852.66,3466213160.0
2024-04-11,^IXIC,NASDAQ Composite,USA,24144.5,24281.55,23938.62,24099.04,4428111596.0
2024-04-12,^IXIC,NASDAQ Composite,USA,23492.78,23497.74,23429.3,23475.12,4470765348.0
2024-04-15,^IXIC,NASDAQ Composite,USA,23428.81,23502.3,23306.38,23345.46,1420331484.0
2024-04-16,^IXIC,NASDAQ Composite,USA,23715.44,23938.56,23538.39,23638.96,3325184241.0
2024-04-17,^IXIC,NASDAQ Composite,USA,23339.02,23627.4,23251.69,23499.31,4169818855.0
2024-04-18,^IXIC,NASDAQ Composite,USA,23871.18,23957.62,23793.55,23840.14,2950416719.0
2024-04-19,^IXIC,NASDAQ Composite,USA,23613.58,23659.77,23408.21,23590.17,4122010439.0
2024-04-22,^IXIC,NASDAQ Composite,USA,23927.79,24029.16,23808.32,23973.22,4686592816.0
2024-04-23,^IXIC,NASDAQ Composite,USA,24379.77,24446.24,24178.24,24353.05,4107040997.0
2024-04-24,^IXIC,NASDAQ Composite,USA,24380.09,24595.01,24335.15,24444.14,4105299836.0
2024-04-25,^IXIC,NASDAQ Composite,USA,24175.41,24538.87,24070.95,24171.23,3608792571.0
2024-04-26,^IXIC,NASDAQ Composite,USA,23756.45,23790.69,23535.74,23694.63,3577227525.0
2024-04-29,^IXIC,NASDAQ Composite,USA,23947.41,24006.22,23765.35,23808.53,4250147033.0
2024-04-30,^IXIC,NASDAQ Composite,USA,24001.16,24087.01,23773.27,24052.57,2827116020.0
2024-05-01,^IXIC,NASDAQ Composite,USA,24273.38,24366.62,24242.28,24349.72,3188192902.0
2024-05-02,^IXIC,NASDAQ Composite,USA,24247.88,24284.91,24153.9,24178.45,2114085428.0
2024-05-03,^IXIC,NASDAQ Composite,USA,24266.59,24290.72,24125.03,24275.26,2989233103.0
2024-05-06,^IXIC,NASDAQ Composite,USA,24315.18,24369.27,24023.1,24245.78,1534494077.0
2024-05-07,^IXIC,NASDAQ Composite,USA,23999.55,24057.49,23902.89,23941.25,2743918363.0
2024-05-08,^IXIC,NASDAQ Composite,USA,23804.04,23843.39,23735.41,23796.99,1087601089.0
2024-05-09,^IXIC,NASDAQ Composite,USA,24177.84,24179.07,24126.31,24169.66,3682070427.0
2024-05-10,^IXIC,NASDAQ Composite,USA,24814.27,24880.71,24472.83,24736.66,3733142710.0
2024-05-13,^IXIC,NASDAQ Composite,USA,24956.28,25109.34,24693.79,24927.03,4662612819.0
2024-05-14,^IXIC,NASDAQ Composite,USA,25447.65,25564.92,25255.52,25408.49,3405321819.0
2024-05-15,^IXIC,NASDAQ Composite,USA,25263.68,25391.81,25017.95,25203.3,1699141429.0
2024-05-16,^IXIC,NASDAQ Composite,USA,25398.1,25651.82,25287.09,25353.65,3243558749.0
2024-05-17,^IXIC,NASDAQ Composite,USA,24923.08,24983.96,24809.77,24935.6,1699896916.0
2024-05-20,^IXIC,NASDAQ Composite,USA,24738.33,24913.57,24685.94,24798.13,4089633189.0
2024-05-21,^IXIC,NASDAQ Composite,USA,25356.84,25406.33,25291.79,25311.64,4441969115.0
2024-05-22,^IXIC,NASDAQ Composite,USA,25320.44,25425.3,25222.88,25424.16,3528336338.0
2024-05-23,^IXIC,NASDAQ Composite,USA,25725.93,25868.0,25635.09,25810.94,4419427127.0
2024-05-24,^IXIC,NASDAQ Composite,USA,25820.92,25853.78,25668.99,25824.4,1482852285.0
2024-05-27,^IXIC,NASDAQ Composite,USA,25857.01,26145.21,25630.42,25939.68,3719541202.0
2024-05-28,^IXIC,NASDAQ Composite,USA,26051.89,26093.72,25848.43,26051.12,2220997005.0
2024-05-29,^IXIC,NASDAQ Composite,USA,25890.38,26271.78,25680.74,26045.62,3965240584.0
2024-05-30,^IXIC,NASDAQ Composite,USA,26348.68,26468.33,26324.08,26452.61,3893421546.0
2024-05-31,^IXIC,NASDAQ Composite,USA,26535.13,26693.31,26407.39,26611.18,
2024-06-03,^IXIC,NASDAQ Composite,USA,26741.86,26788.07,26649.89,26668.82,3140474013.0
2024-06-04,^IXIC,NASDAQ Composite,USA,26931.27,26948.43,26660.34,26889.21,1235855165.0
2024-06-05,^IXIC,NASDAQ Composite,USA,27202.53,27209.88,27071.04,27156.63,2611831199.0
2024-06-06,^IXIC,NASDAQ Composite,USA,26745.58,26786.13,26643.97,26746.99,1309381046.0
2024-06-07,^IXIC,NASDAQ Composite,USA,27077.14,27120.3,26905.74,26914.88,3460080230.0
2024-06-10,^IXIC,NASDAQ Composite,USA,25957.15,26193.89,25874.02,26009.76,4121333576.0
2024-06-11,^IXIC,NASDAQ Composite,USA,26359.93,26435.08,26254.06,26419.28,2489825402.0
2024-06-12,^IXIC,NASDAQ Composite,USA,26865.31,26929.62,26620.57,26852.78,3900937828.0
2024-06-13,^IXIC,NASDAQ Composite,USA,26893.62,27129.79,26852.12,27068.99,1072721155.0
2024-06-14,^IXIC,NASDAQ Composite,USA,27477.44,27653.22,27389.29,27471.89,1289358878.0
2024-06-17,^IXIC,NASDAQ Composite,USA,27773.47,27920.86,27553.69,27627.68,3387954491.0
2024-06-18,^IXIC,NASDAQ Composite,USA,27593.42,27613.76,27491.07,27522.8,1376216843.0
2024-06-19,^IXIC,NASDAQ Composite,USA,27331.33,27385.08,27094.84,27300.78,
2024-06-20,^IXIC,NASDAQ Composite,USA,27249.44,27304.15,27240.54,27257.29,2272112905.0
2024-06-21,^IXIC,NASDAQ Composite,USA,26745.41,26881.77,26690.96,26716.85,1332958463.0
2024-06-24,^IXIC,NASDAQ Composite,USA,27454.73,27550.4,27325.49,27462.93,2040127587.0
2024-06-25,^IXIC,NASDAQ Composite,USA,27523.39,27778.88,27462.21,27587.39,3152780635.0
2024-06-26,^IXIC,NASDAQ Composite,USA,27874.79,27929.02,27798.05,27838.16,3933992608.0
2024-06-27,^IXIC,NASDAQ Composite,USA,27703.68,27871.91,27374.94,27560.78,1768883873.0
2024-06-28,^IXIC,NASDAQ Composite,USA,27948.52,28313.62,27724.41,28221.49,2059145688.0
2024-07-01,^IXIC,NASDAQ Composite,USA,28455.01,28599.05,28334.12,28473.56,2203491637.0
2024-07-02,^IXIC,NASDAQ Composite,USA,28349.63,28531.83,28123.45,28231.49,4865257042.0
2024-07-03,^IXIC,NASDAQ Composite,USA,28884.1,29025.8,28610.41,28906.05,3816387304.0
2024-07-04,^IXIC,NASDAQ Composite,USA,28633.56,28634.85,28522.96,28523.01,3993991992.0
2024-07-05,^IXIC,NASDAQ Composite,USA,28286.82,28417.74,28208.26,28336.18,1088849374.0
2024-07-08,^IXIC,NASDAQ Composite,USA,28473.44,28489.9,28090.71,28431.56,1710472960.0
2024-07-09,^IXIC,NASDAQ Composite,USA,28797.94,29141.85,28472.06,28912.26,2037505116.0
2024-07-10,^IXIC,NASDAQ Composite,USA,28608.88,28663.85,28574.54,28645.51,4004768162.0
2024-07-11,^IXIC,NASDAQ Composite,USA,29220.63,29477.4,29001.15,29077.29,1472561465.0
2024-07-12,^IXIC,NASDAQ Composite,USA,28750.28,28982.61,28623.51,28795.62,3110592570.0
2024-07-15,^IXIC,NASDAQ Composite,USA,28342.97,28581.04,28200.34,28464.38,1527484458.0
2024-07-16,^IXIC,NASDAQ Composite,USA,28386.37,28420.44,28232.8,28327.31,2156539274.0
2024-07-17,^IXIC,NASDAQ Composite,USA,28438.05,28495.86,28387.36,28413.48,1298652488.0
2024-07-18,^IXIC,NASDAQ Composite,USA,28363.88,28468.3,28247.45,28443.14,4899471191.0
2024-07-19,^IXIC,NASDAQ Composite,USA,28315.68,28331.34,28158.82,28224.83,1824312749.0
2024-07-22,^IXIC,NASDAQ Composite,USA,28299.86,28405.57,28260.3,28339.77,4832703899.0
2024-07-23,^IXIC,NASDAQ Composite,USA,28241.54,28266.51,28095.83,28215.85,1277837020.0
2024-07-24,^IXIC,NASDAQ Composite,USA,27888.9,28158.57,27855.62,27974.51,3254852189.0
2024-07-25,^IXIC,NASDAQ Composite,USA,28236.94,28241.94,28155.86,28184.25,4958321774.0
2024-07-26,^IXIC,NASDAQ Composite,USA,28120.56,28220.43,28011.14,28171.16,4354386307.0
2024-07-29,^IXIC,NASDAQ Composite,USA,28549.88,28687.24,28528.78,28560.12,4208304259.0
2024-07-30,^IXIC,NASDAQ Composite,USA,28669.78,28722.1,28588.44,28622.95,1946599848.0
2024-07-31,^IXIC,NASDAQ Composite,USA,28737.65,28972.37,28449.17,28786.1,3924355438.0
2024-08-01,^IXIC,NASDAQ Composite,USA,28500.83,28658.04,28475.55,28563.25,4931719047.0
2024-08-02,^IXIC,NASDAQ Composite,USA,29162.71,29353.47,28996.27,29104.54,4032280135.0
2024-08-05,^IXIC,NASDAQ Composite,USA,29769.45,30038.34,29716.96,29859.1,3148430476.0
2024-08-06,^IXIC,NASDAQ Composite,USA,30068.07,30194.93,29934.33,30121.77,3455131635.0
2024-08-07,^IXIC,NASDAQ Composite,USA,30270.16,30321.92,30035.89,30211.87,2739925580.0
2024-08-08,^IXIC,NASDAQ Composite,USA,30504.08,30781.17,30449.6,30501.05,2045973988.0
2024-08-09,^IXIC,NASDAQ Composite,USA,31091.44,31126.0,30984.71,31016.53,4621115898.0
2024-08-12,^IXIC,NASDAQ Composite,USA,31522.93,31658.21,31432.39,31439.74,4116265079.0
2024-08-13,^IXIC,NASDAQ Composite,USA,31081.25,31124.23,30896.93,31039.44,1987626528.0
2024-08-14,^IXIC,NASDAQ Composite,USA,31567.02,31682.74,31270.89,31534.9,
2024-08-15,^IXIC,NASDAQ Composite,USA,31612.94,31744.66,31498.52,31571.3,3411181882.0
2024-08-16,^IXIC,NASDAQ Composite,USA,31682.7,31965.28,31401.78,31744.23,4020416076.0
2024-08-19,^IXIC,NASDAQ Composite,USA,31142.29,31265.59,31129.52,31204.64,4733664166.0
2024-08-20,^IXIC,NASDAQ Composite,USA,31373.32,31672.01,31343.53,31350.2,3011904900.0
2024-08-21,^IXIC,NASDAQ Composite,USA,31898.09,32017.36,31657.08,31767.33,4634227539.0
2024-08-22,^IXIC,NASDAQ Composite,USA,32144.53,32581.4,32101.32,32314.41,2822627566.0
2024-08-23,^IXIC,NASDAQ Composite,USA,32244.05,32521.89,32098.92,32173.54,2584984916.0
2024-08-26,^IXIC,NASDAQ Composite,USA,31937.24,32365.19,31886.73,32160.26,2487772761.0
2024-08-27,^IXIC,NASDAQ Composite,USA,32139.89,32366.07,32132.41,32190.86,2080185702.0
2024-08-28,^IXIC,NASDAQ Composite,USA,31842.93,32310.36,31434.5,32025.74,2830568531.0
2024-08-29,^IXIC,NASDAQ Composite,USA,32077.99,32333.9,31963.16,32069.56,3604143405.0
2024-08-30,^IXIC,NASDAQ Composite,USA,31467.7,31584.14,31426.37,31491.18,1637557781.0
2024-09-02,^IXIC,NASDAQ Composite,USA,32215.32,32570.89,32030.9,32337.7,1533316193.0
2024-09-03,^IXIC,NASDAQ Composite,USA,32364.72,32667.1,31989.72,32486.58,2377169573.0
2024-09-04,^IXIC,NASDAQ Composite,USA,33092.91,33381.78,32966.15,33222.63,1677595552.0
2024-09-05,^IXIC,NASDAQ Composite,USA,32612.1,32706.61,32238.15,32684.42,4766470720.0
2024-09-06,^IXIC,NASDAQ Composite,USA,31988.33,31995.62,31752.39,31985.16,2801174891.0
2024-09-09,^IXIC,NASDAQ Composite,USA,31768.2,32225.57,31462.71,31720.74,2683634278.0
2024-09-10,^IXIC,NASDAQ Composite,USA,31510.53,31545.44,31414.2,31539.43,2634688311.0
2024-09-11,^IXIC,NASDAQ Composite,USA,31672.43,32190.19,31550.26,31834.23,2037836403.0
2024-09-12,^IXIC,NASDAQ Composite,USA,31319.18,31696.91,31246.03,31543.35,1371526591.0
2024-09-13,^IXIC,NASDAQ Composite,USA,31912.52,32185.23,31732.1,32027.7,3119395760.0
2024-09-16,^IXIC,NASDAQ Composite,USA,32246.03,32308.36,31853.06,32228.05,3350338373.0
2024-09-17,^IXIC,NASDAQ Composite,USA,32454.29,32614.16,32159.98,32207.95,1884817325.0
2024-09-18,^IXIC,NASDAQ Composite,USA,32292.96,32467.22,32158.12,32266.39,4245157987.0
2024-09-19,^IXIC,NASDAQ Composite,USA,31856.61,32075.83,31616.4,31892.56,2225954464.0
2024-09-20,^IXIC,NASDAQ Composite,USA,31689.88,31933.55,31603.75,31743.02,2961443435.0
2024-09-23,^IXIC,NASDAQ Composite,USA,32186.77,32502.13,32120.39,32295.46,2205897395.0
2024-09-24,^IXIC,NASDAQ Composite,USA,32944.87,33309.14,32877.63,33223.41,2356124795.0
2024-09-25,^IXIC,NASDAQ Composite,USA,33411.29,33686.1,33071.28,33250.41,3962337847.0
2024-09-26,^IXIC,NASDAQ Composite,USA,33872.75,33909.53,33778.2,33885.65,2060582592.0
2024-09-27,^IXIC,NASDAQ Composite,USA,33278.04,33553.04,33219.05,33231.19,2615409633.0
2024-09-30,^IXIC,NASDAQ Composite,USA,32961.28,32981.66,32836.69,32951.85,1145642976.0
2024-10-01,^IXIC,NASDAQ Composite,USA,32719.21,32931.23,32613.78,32768.67,4118945225.0
2024-10-02,^IXIC,NASDAQ Composite,USA,32828.09,33098.12,32762.23,33013.51,2392340005.0
2024-10-03,^IXIC,NASDAQ Composite,USA,32713.3,33022.48,32688.43,32865.72,1063964717.0
2024-10-04,^IXIC,NASDAQ Composite,USA,33470.63,33490.74,33375.33,33410.93,4002734584.0
2024-10-07,^IXIC,NASDAQ Composite,USA,33292.62,33756.62,33184.76,33291.12,2224889537.0
2024-10-08,^IXIC,NASDAQ Composite,USA,33631.75,33635.58,33371.96,33535.28,3125559441.0
2024-10-09,^IXIC,NASDAQ Composite,USA,33146.7,33436.55,33101.34,33214.54,2447478922.0
2024-10-10,^IXIC,NASDAQ Composite,USA,33316.32,33429.04,33202.16,33392.76,4880420110.0
2024-10-11,^IXIC,NASDAQ Composite,USA,33213.15,33256.42,33088.17,33164.2,4050214187.0
2024-10-14,^IXIC,NASDAQ Composite,USA,32792.72,32858.37,32792.68,32794.94,2516006489.0
2024-10-15,^IXIC,NASDAQ Composite,USA,32686.27,32732.96,32513.93,32629.83,
2024-10-16,^IXIC,NASDAQ Composite,USA,31929.95,32110.46,31864.57,31928.71,2960891350.0
2024-10-17,^IXIC,NASDAQ Composite,USA,31802.3,32044.45,31731.99,31820.61,4292447171.0
2024-10-18,^IXIC,NASDAQ Composite,USA,31826.88,31885.03,31817.68,31823.09,2115013255.0
2024-10-21,^IXIC,NASDAQ Composite,USA,31711.95,32112.93,31683.57,31834.65,2444518876.0
2024-10-22,^IXIC,NASDAQ Composite,USA,32556.01,32626.89,32450.0,32621.8,1884840712.0
2024-10-23,^IXIC,NASDAQ Composite,USA,32286.7,32584.17,32277.77,32412.8,2490011169.0
2024-10-24,^IXIC,NASDAQ Composite,USA,32842.24,33109.59,32634.17,32986.17,3805662897.0
2024-10-25,^IXIC,NASDAQ Composite,USA,33314.84,33499.25,33034.31,33317.47,1036489842.0
2024-10-28,^IXIC,NASDAQ Composite,USA,33807.36,33815.31,33750.36,33795.1,3984862664.0
2024-10-29,^IXIC,NASDAQ Composite,USA,33225.26,33284.05,33105.11,33267.48,
2024-10-30,^IXIC,NASDAQ Composite,USA,32858.2,33028.21,32515.39,32928.66,1984440337.0
2024-10-31,^IXIC,NASDAQ Composite,USA,32817.62,32963.93,32695.88,32742.8,2368241014.0
2024-11-01,^IXIC,NASDAQ Composite,USA,32869.72,32916.67,32676.24,32869.96,1998085089.0
2024-11-04,^IXIC,NASDAQ Composite,USA,32716.9,32769.97,32673.27,32738.59,2580404568.0
2024-11-05,^IXIC,NASDAQ Composite,USA,33168.81,33210.41,33004.34,33093.0,3829992070.0
2024-11-06,^IXIC,NASDAQ Composite,USA,33061.87,33279.36,32983.28,33138.56,2760170418.0
2024-11-07,^IXIC,NASDAQ Composite,USA,32974.17,33153.37,32782.56,33029.7,3814281620.0
2024-11-08,^IXIC,NASDAQ Composite,USA,32756.75,32996.53,32708.31,32869.48,3519161561.0
2024-11-11,^IXIC,NASDAQ Composite,USA,32741.31,32828.41,32458.42,32620.91,1533958618.0
2024-11-12,^IXIC,NASDAQ Composite,USA,32950.96,33095.11,32787.32,33011.44,2509003419.0
2024-11-13,^IXIC,NASDAQ Composite,USA,32787.41,32831.57,32753.52,32816.79,3668024771.0
2024-11-14,^IXIC,NASDAQ Composite,USA,33457.22,33487.23,33442.62,33472.97,2398163895.0
2024-11-15,^IXIC,NASDAQ Composite,USA,33123.75,33196.39,33114.65,33148.14,4844337777.0
